line,song_lyrics_url,song_name,artist_name,line_number,song_id,song_art_image_url,release_date,pageviews,annotation_count,artist_id,artist_url,album_id,album_name,album_url
"""Baby, two is enough""",https://genius.com/The-lonely-island-3-way-the-golden-rule-edited-version-lyrics,3-Way (The Golden Rule) - Edited Version,The Lonely Island,99,1950564,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
That's what they'll say,https://genius.com/The-lonely-island-3-way-the-golden-rule-edited-version-lyrics,3-Way (The Golden Rule) - Edited Version,The Lonely Island,100,1950564,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"But we'll say ""Hell no""",https://genius.com/The-lonely-island-3-way-the-golden-rule-edited-version-lyrics,3-Way (The Golden Rule) - Edited Version,The Lonely Island,101,1950564,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
1-2-3 way,https://genius.com/The-lonely-island-3-way-the-golden-rule-edited-version-lyrics,3-Way (The Golden Rule) - Edited Version,The Lonely Island,102,1950564,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(All),https://genius.com/The-lonely-island-3-way-the-golden-rule-edited-version-lyrics,3-Way (The Golden Rule) - Edited Version,The Lonely Island,103,1950564,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Yeah, yeah, yeah, yeah, yeah",https://genius.com/The-lonely-island-3-way-the-golden-rule-edited-version-lyrics,3-Way (The Golden Rule) - Edited Version,The Lonely Island,104,1950564,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Andy),https://genius.com/The-lonely-island-3-way-the-golden-rule-edited-version-lyrics,3-Way (The Golden Rule) - Edited Version,The Lonely Island,105,1950564,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
The Golden Rule...,https://genius.com/The-lonely-island-3-way-the-golden-rule-edited-version-lyrics,3-Way (The Golden Rule) - Edited Version,The Lonely Island,106,1950564,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Look, the little record sales is making them nervous. They wanna bring on an opening act",https://genius.com/The-lonely-island-are-or-arent-dialogue-lyrics,Are or Aren’t? (Dialogue),The Lonely Island,1,2487088,https://images.genius.com/6a2eba52e84e7953935fb4c456a29715.1000x1000x1.jpg,2016-06-03,NA,1,940,https://genius.com/artists/The-lonely-island,154310,Popstar: Never Stop Never Stopping,https://genius.com/albums/The-lonely-island/Popstar-never-stop-never-stopping
"Alright, fine. Does anybody have ideas?",https://genius.com/The-lonely-island-are-or-arent-dialogue-lyrics,Are or Aren’t? (Dialogue),The Lonely Island,2,2487088,https://images.genius.com/6a2eba52e84e7953935fb4c456a29715.1000x1000x1.jpg,2016-06-03,NA,1,940,https://genius.com/artists/The-lonely-island,154310,Popstar: Never Stop Never Stopping,https://genius.com/albums/The-lonely-island/Popstar-never-stop-never-stopping
"One, but you are gonna like it",https://genius.com/The-lonely-island-are-or-arent-dialogue-lyrics,Are or Aren’t? (Dialogue),The Lonely Island,3,2487088,https://images.genius.com/6a2eba52e84e7953935fb4c456a29715.1000x1000x1.jpg,2016-06-03,NA,1,940,https://genius.com/artists/The-lonely-island,154310,Popstar: Never Stop Never Stopping,https://genius.com/albums/The-lonely-island/Popstar-never-stop-never-stopping
"Wait, did you say ""are"" or ""aren't?""",https://genius.com/The-lonely-island-are-or-arent-dialogue-lyrics,Are or Aren’t? (Dialogue),The Lonely Island,4,2487088,https://images.genius.com/6a2eba52e84e7953935fb4c456a29715.1000x1000x1.jpg,2016-06-03,NA,1,940,https://genius.com/artists/The-lonely-island,154310,Popstar: Never Stop Never Stopping,https://genius.com/albums/The-lonely-island/Popstar-never-stop-never-stopping
...Are,https://genius.com/The-lonely-island-are-or-arent-dialogue-lyrics,Are or Aren’t? (Dialogue),The Lonely Island,5,2487088,https://images.genius.com/6a2eba52e84e7953935fb4c456a29715.1000x1000x1.jpg,2016-06-03,NA,1,940,https://genius.com/artists/The-lonely-island,154310,Popstar: Never Stop Never Stopping,https://genius.com/albums/The-lonely-island/Popstar-never-stop-never-stopping
Come along with us,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,1,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Come along to Awesometown,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,2,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Come along with us,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,3,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
And wipe away your frown,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,4,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"""Roll Call!""",https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,5,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Andy, Akiva, Jorma",https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,6,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Andy, Akiva, Jorma",https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,7,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Andy, and Jorma and Akiva",https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,8,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Come along with us,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,9,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Come along to Awesometown,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,10,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Give us all your trust,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,11,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
And we won't let you down,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,12,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"""Dance Break""",https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,13,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"""Stop""",https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,14,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
My name's Akiva,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,15,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
The brains of the group,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,16,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
If you have a problem I can solve it for you,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,17,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Andy here, and I love a good sandwich",https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,18,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"So if you have a sandwich, come roll with me",https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,19,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
My name is Jorma motherfucker!,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,20,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
The sensitive one!,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,21,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Break your motherfucking face with the butt of my gun!,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,22,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Rip off your arms and break your legs with them!,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,23,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Spread your ass cheeks and stick my dick in them!,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,24,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Come along with us,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,25,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Come with us to Awesometown,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,26,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Fun times are a must,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,27,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
In Awesometown!!!,https://genius.com/The-lonely-island-awesometown-theme-lyrics,Awesometown Theme,The Lonely Island,28,245737,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,2005-05-01,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Picture this, we up in the Gold's Gym pumpin'",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,1,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
Perfecting the science of straight lifting somethin',https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,2,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
"On your mark, get set, we rippin' a rep",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,3,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
Gonna spray the whole bench press up with our sweat,https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,4,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
"But then, both of us turned to the gym door",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,5,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
And both of our jaws hit the gym floor,https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,6,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
'Cause there stood the two most bodacious babes,https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,7,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
"In bikinis, my heart stopped faster than Fellini's",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,8,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
"They headed straight for us, I reached for my jimmy hats",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,9,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
"But then they pinned us back to the bench man, they had us trapped",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,10,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
Told us to wake up and smell the Folgers,https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,11,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
Then stood up straight like two toy soldiers,https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,12,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
"Then while remaining stiff, they fell into our hands",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,13,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
"Looked down, said, ""Lift"", so I turned to my man",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,14,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
"Lift girls instead of weights? Man, this is nuts",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,15,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
But then we cocked back our muscles and lifted 'em up,https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,16,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
Then time slowed down (Slowed down),https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,17,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
All that mattered was this moment,https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,18,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
Bench pressing bodacious babes,https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,19,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
In bikinis is the best bodybuilding craze,https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,20,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
You can ditch the barbells and the fancy weights,https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,21,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
Cause we g-g-guarantee that you're gonna look great,https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,22,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
"In the world of weights, the bench press is the coolest",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,23,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
"Add two babes, now your fuckin' with the newness",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,24,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
A new routine that'll change your attitude-ness,https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,25,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
"Your whole self-esteem will scream, ""I've made improvements""",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,26,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
But make sure the two girls are the same sizes,https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,27,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
Cause you don't want your biceps lopsided,https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,28,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
"I'm a lean cut of beef, you can call me top-sided",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,29,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
"We've seen the results for ourselves, and we're delighted",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,30,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
A babe walked in and she wanted me to lift her,https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,31,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
"But she was in sweatpants, so I dismissed her",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,32,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
"With a good bikini grip, you never risk a blister",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,33,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
"Sweatpants slide, that's a hazard to the lifter",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,34,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
"And when we do push-ups, they sit on our backs",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,35,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
"And when we take a breather, we sit in their laps",https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,36,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
But when the breather is done we bounce back to the bench,https://genius.com/The-lonely-island-bikini-babe-workout-lyrics,Bikini Babe Workout,The Lonely Island,37,4575317,https://images.genius.com/f0d6a4b3033d90e150e4d5b97e57c945.640x640x1.jpg,2019-05-23,NA,7,940,https://genius.com/artists/The-lonely-island,531466,The Unauthorized Bash Brothers Experience,https://genius.com/albums/The-lonely-island/The-unauthorized-bash-brothers-experience
